post_url,profile_url,username,likes_count,comments_count,post_time,caption,content_type,video_views,post_id,query_url,thumbnail
https://www.instagram.com/p/CuT0RYbSimr,https://www.instagram.com/sintongmnp29,sintongmnp29,76,2,2023-07-05 15:51:56,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)
Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 7 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3140083258084698539,https://www.instagram.com/compfest,https://www.instagram.com/p/CuT0RYbSimr/media?size=l
https://www.instagram.com/p/CuThkXOLCvG,https://www.instagram.com/nmarchelina,nmarchelina,20,0,2023-07-05 13:08:30,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#compfest15",Carousel,0,3140000999577234374,https://www.instagram.com/compfest,https://www.instagram.com/p/CuThkXOLCvG/media?size=l
https://www.instagram.com/p/CuTQJEWPnCR,https://www.instagram.com/habibhammamk,habibhammamk,7,0,2023-07-05 10:36:13,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 7 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3139924357094994065,https://www.instagram.com/compfest,https://www.instagram.com/p/CuTQJEWPnCR/media?size=l
https://www.instagram.com/p/CuTOx7SpKWG,https://www.instagram.com/timiiii_biz,timiiii_biz,2,1,2023-07-05 10:24:19,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139918368776430982,https://www.instagram.com/compfest,https://www.instagram.com/p/CuTOx7SpKWG/media?size=l
https://www.instagram.com/p/CuTM0yByPzQ,https://www.instagram.com/daniopen123,daniopen123,22,1,2023-07-05 10:07:14,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139909768895331536,https://www.instagram.com/compfest,https://www.instagram.com/p/CuTM0yByPzQ/media?size=l
https://www.instagram.com/p/CuTKLY6RdWj,https://www.instagram.com/envricoo,envricoo,17,1,2023-07-05 9:44:06,"Greetings, TechOvers!👋🏻

 

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

 

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

 

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:

- Data Science Academy

- Software Engineering Academy

- User Experience Academy

- Product Management Academy (BARU!)

 

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:

- Business-IT Case

- MiniCase by BizzIT

- Senior & Junior Competitive Programming Contest

- Capture The Flag

- Indie Game Ignite

- Game Jam

- AI Innovation Challenge

- Data Analytic Dash (BARU!)

 

Periode Registrasi Academy: 17 Juni - 7 Juli 2023

Periode Registrasi Competition: 23 Juni - 30 Juli 2022

 

Segera daftarkan dirimu sekarang secara GRATIS melalui:

compfest.id

compfest.id

compfest.id

 

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:

IG : @compfest

Line : @compfest

Twitter : @compefst

LinkedIn : COMPFEST

Website : compfest.id

 

#Academy

#Competition

#EvolveForTomorrow

#COMPFEST15",Carousel,0,3139898128334181795,https://www.instagram.com/compfest,https://www.instagram.com/p/CuTKLY6RdWj/media?size=l
https://www.instagram.com/p/CuR31CuJlfx,https://www.instagram.com/darrellvalentino,darrellvalentino,17,2,2023-07-04 21:44:32,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139535952866072561,https://www.instagram.com/compfest,https://www.instagram.com/p/CuR31CuJlfx/media?size=l
https://www.instagram.com/p/CuR28l6p12U,https://www.instagram.com/nebula_ik,nebula_ik,7,0,2023-07-04 21:36:49,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139532073646644628,https://www.instagram.com/compfest,https://www.instagram.com/p/CuR28l6p12U/media?size=l
https://www.instagram.com/p/CuRwTpwvuL0,https://www.instagram.com/alya.fadh,alya.fadh,5,0,2023-07-04 20:38:48,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

@notbeyla 
@njlsfn 
@_a110504 

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139502871997768436,https://www.instagram.com/compfest,https://www.instagram.com/p/CuRwTpwvuL0/media?size=l
https://www.instagram.com/p/CuRt6QIJFa2,https://www.instagram.com/167_diy,167_diy,19,0,2023-07-04 20:17:51,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15

@poetsssz
@fathurrazh
@gracenrwn",Carousel,0,3139492330393065142,https://www.instagram.com/compfest,https://www.instagram.com/p/CuRt6QIJFa2/media?size=l
https://www.instagram.com/p/CuRj31dvM5K,https://www.instagram.com/hyzoraaa,hyzoraaa,4,0,2023-07-04 18:50:09,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3139448183860285002,https://www.instagram.com/compfest,https://www.instagram.com/p/CuRj31dvM5K/media?size=l
https://www.instagram.com/p/CuRNnsnBnFx,https://www.instagram.com/avin004,avin004,69,0,2023-07-04 15:35:42,"Greetings, TechOvers!👋🏻 
 
 
COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"". 
 
 
Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya. 
 
 
ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti: 
- Data Science Academy 
- Software Engineering Academy
- User Experience Academy 
- Product Management Academy (BARU!) 
 
 
COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk: 
- Business-IT Case 
- MiniCase by BizzIT 
- Senior & Junior Competitive Programming Contest 
- Capture The Flag 
- Indie Game Ignite 
- Game Jam 
- AI Innovation Challenge 
- Data Analytic Dash (BARU!) 
 
 
Periode Registrasi Academy: 17 Juni - 7 Juli 2023 
Periode Registrasi Competition: 23 Juni - 30 Juli 2022 
 
 
Segera daftarkan dirimu sekarang secara GRATIS melalui: 
compfest.id 
compfest.id 
compfest.id 
 
 
Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST: 
IG : @compfest 
Line : @compfest 
Twitter : @compefst 
LinkedIn : COMPFEST 
Website : compfest.id 
 
 
#Academy 
#Competition 
#EvolveForTomorrow 
#COMPFEST15",Carousel,0,3139350317817557361,https://www.instagram.com/compfest,https://www.instagram.com/p/CuRNnsnBnFx/media?size=l
https://www.instagram.com/p/CuQdErKyKoF,https://www.instagram.com/seputarseminar,seputarseminar,261,0,2023-07-04 8:31:30,"Pendaftaran untuk mengikuti Academy COMPFEST telah dibuka!

Academy COMPFEST merupakan IT Bootcamp yang menawarkan berbagai ilmu dan pengalaman menarik yang didapat langsung dari para ahli di bidangnya.

Berikut adalah bidang Academy yang dapat diikuti:
-	Data Science Academy (DSA)
-	Software Engineering Academy (SEA)
-	Product Management Academy (PMA)
-	User Experience Academy (UXA)

Periode pendaftaran: 17 Juni - 5 Juli 2023
Biaya pendaftaran untuk mengikuti Academy GRATIS dan tiap peserta akan mendapat e-certificate!

Segera daftarkan dirimu melalui link berikut: compfest.id/academy
compfest.id/academy compfest.id/academy

Untuk informasi lebih lanjut kunjungi media sosial kami di @COMPFEST.
Prepare yourself to learn more with Academy! @COMPFEST
compfest.id #Academy #EvolveForTomorrow #COMPFEST15",Carousel,0,3139136804855785989,https://www.instagram.com/compfest,https://www.instagram.com/p/CuQdErKyKoF/media?size=l
https://www.instagram.com/p/CuPkdc8Bx_P,https://www.instagram.com/kmyafi,kmyafi,18,0,2023-07-04 0:16:48,"Greetings, TechOvers!👋🏻

COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".

Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.

ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)

COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)

Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022

Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id

Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id

#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3138887818911621071,https://www.instagram.com/compfest,https://www.instagram.com/p/CuPkdc8Bx_P/media?size=l
https://www.instagram.com/p/CuPgqR6h7MW,https://www.instagram.com/ryan_sepr,ryan_sepr,-1,0,2023-07-03 23:43:36,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 7 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3138871108242486038,https://www.instagram.com/compfest,https://www.instagram.com/p/CuPgqR6h7MW/media?size=l
https://www.instagram.com/p/CuPRgIwBjoH,https://www.instagram.com/raynard_tanadi,raynard_tanadi,15,0,2023-07-03 21:31:09,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 7 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3138804440510118407,https://www.instagram.com/compfest,https://www.instagram.com/p/CuPRgIwBjoH/media?size=l
https://www.instagram.com/p/CuPJz4UvDIe,https://www.instagram.com/nrifdiih,nrifdiih,49,0,2023-07-03 20:23:56,"Greetings, TechOvers!👋🏻
 
COMPFEST adalah acara IT terbesar di Indonesia yang diselenggarakan oleh mahasiswa Fakultas Ilmu Komputer Universitas Indonesia. Tahun ini, COMPFEST kembali hadir untuk memberikan pandangan baru mengenai dunia IT kepada masyarakat Indonesia dengan tema ""Evolve for Tomorrow's Vision Towards the Digitally Transforming Future"".
 
Tahun ini, COMPFEST menyediakan ACADEMY bagi individu yang ingin mengembangkan kemampuan mereka di bidang IT, serta COMPETITION bagi individu yang ingin menguji kemampuannya.
 
ACADEMY menyediakan beberapa camp yang dapat kalian ikuti, seperti:
- Data Science Academy
- Software Engineering Academy
- User Experience Academy
- Product Management Academy (BARU!)
 
COMPETITION menyediakan berbagai medan persaingan yang dapat anda ikuti, termasuk:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytic Dash (BARU!)
 
Periode Registrasi Academy: 17 Juni - 7 Juli 2023
Periode Registrasi Competition: 23 Juni - 30 Juli 2022
 
Segera daftarkan dirimu sekarang secara GRATIS melalui:
compfest.id
compfest.id
compfest.id
 
Untuk informasi lebih lanjut, kunjungi media sosial COMPFEST:
IG : @compfest
Line : @compfest
Twitter : @compefst
LinkedIn : COMPFEST
Website : compfest.id
 
#Academy
#Competition
#EvolveForTomorrow
#COMPFEST15",Carousel,0,3138770612889858590,https://www.instagram.com/compfest,https://www.instagram.com/p/CuPJz4UvDIe/media?size=l
https://www.instagram.com/p/CuPI_aFhhYX,https://www.instagram.com/bernarduswillsonn,bernarduswillsonn,5,0,2023-07-03 20:16:46,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 7 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3138767007009609239,https://www.instagram.com/compfest,https://www.instagram.com/p/CuPI_aFhhYX/media?size=l
